Model,MSO4034B
Firmware Version,2.52

Waveform Type,ANALOG,,
-1.1630e-08,0.0016,0.0004,-0.002
-1.1230e-08,0.0016,0,-0.0016
-1.0830e-08,0.0012,0,-0.0016
-1.0430e-08,0.0016,-0.0004,-0.0016
-1.0030e-08,0.0008,-0.0004,-0.0004
-9.6300e-09,0.0012,0,0.0016
-9.2300e-09,0.0008,-0.0008,0.0024
-8.8300e-09,0.0012,-0.0008,0.0036
-8.4300e-09,0.0012,-0.0004,0.004
-8.0300e-09,0.0012,0,0.0048
-7.6300e-09,0.0012,0,0.0056
-7.2300e-09,0.0012,-0.0004,0.0052
-6.8300e-09,0.0012,-0.0004,0.0044
-6.4300e-09,0.0004,0,0.0048
-6.0300e-09,0,-0.0004,0.004
-5.6300e-09,0,-0.0004,0.0036
-5.2300e-09,0,-0.0008,0.0028
-4.8300e-09,0,-0.0004,0.002
-4.4300e-09,0,0,0.0012
-4.0300e-09,0.0004,-0.0004,0.0004
-3.6300e-09,0,-0.0008,-0.0004
-3.2300e-09,0,-0.0008,-0.0016
-2.8300e-09,-0.0004,0,-0.0024
-2.4300e-09,0.0004,0.0004,-0.0032
-2.0300e-09,0,0.0008,-0.0036
-1.6300e-09,0.0008,0.0004,-0.004
-1.2300e-09,0.0036,0.0004,-0.0044
-8.3000e-10,0.0084,0.0004,-0.004
-4.3000e-10,0.0168,0,-0.0036
-3.0000e-11,0.0264,-0.0004,-0.004
3.7000e-10,0.0376,-0.0004,-0.0036
7.7000e-10,0.0476,-0.0012,-0.0036
1.1700e-09,inf,-0.0008,-0.0024
1.5700e-09,inf,0.0004,-0.0016
1.9700e-09,inf,0.0008,-0.0008
2.3700e-09,inf,0.0012,0.0004
2.7700e-09,0.0516,0.0004,0.0012
3.1700e-09,0.0436,-0.0008,0.002
3.5700e-09,0.0356,-0.0012,0.0024
3.9700e-09,0.0292,-0.0008,0.0024
4.3700e-09,0.0244,-0.0008,0.0032
4.7700e-09,0.022,-0.0008,0.0028
5.1700e-09,0.0228,-0.0012,0.0028
5.5700e-09,0.026,-0.0008,0.0028
5.9700e-09,0.0308,-0.0004,0.0028
6.3700e-09,0.036,0,0.0016
6.7700e-09,0.042,0,0.0008
7.1700e-09,0.0464,-0.0004,0
7.5700e-09,0.0488,0,-0.0008
7.9700e-09,0.0484,0,-0.002
8.3700e-09,0.0464,0,-0.0028
8.7700e-09,0.0428,0,-0.0036
9.1700e-09,0.0392,0,-0.0044
9.5700e-09,0.0364,0,-0.0052
9.9700e-09,0.034,0,-0.0056
1.0370e-08,0.0328,0,-0.0052
1.0770e-08,0.0328,0,-0.0052
1.1170e-08,0.0328,0.0004,-0.0044
1.1570e-08,0.034,0.0004,-0.0048
1.1970e-08,0.0356,0.0004,-0.0044
1.2370e-08,0.0372,0,-0.0036
1.2770e-08,0.0376,0,-0.0032
1.3170e-08,0.038,0,-0.002
1.3570e-08,0.0372,0,-0.0012
1.3970e-08,0.0364,0.0004,-0.0004
1.4370e-08,0.036,0.0004,0.0004
1.4770e-08,0.0356,-0.0004,0.0008
1.5170e-08,0.0356,-0.0008,0.0012
1.5570e-08,0.0356,-0.0004,0.0008
1.5970e-08,0.0356,-0.0016,0.0012
1.6370e-08,0.0356,-0.0016,0.0012
1.6770e-08,0.0364,-0.0016,0.0008
1.7170e-08,0.0376,-0.0016,0.0004
1.7570e-08,0.0376,-0.0008,-0.0008
1.7970e-08,0.0372,-0.0012,-0.0016
1.8370e-08,0.0364,-0.0016,-0.002
1.8770e-08,0.0364,-0.0016,-0.0024
1.9170e-08,0.036,-0.0008,-0.0036
1.9570e-08,0.036,-0.0004,-0.0044
1.9970e-08,0.0364,-0.0004,-0.0044
2.0370e-08,0.0364,-0.0008,-0.0056
2.0770e-08,0.036,0,-0.006
2.1170e-08,0.0372,0,-0.0068
2.1570e-08,0.0364,0,-0.0064
2.1970e-08,0.0364,-0.0004,-0.006
2.2370e-08,0.0368,0,-0.0052
2.2770e-08,0.0372,0,-0.0052
2.3170e-08,0.0372,0.0008,-0.0048
2.3570e-08,0.0368,0.0028,-0.0044
2.3970e-08,0.0368,0.0052,-0.0028
2.4370e-08,0.0364,0.0088,-0.0012
2.4770e-08,0.036,0.0124,0
2.5170e-08,0.0356,0.0168,0.002
2.5570e-08,0.0348,0.0224,0.002
2.5970e-08,0.036,0.0268,0.0032
2.6370e-08,0.0368,0.0308,0.004
2.6770e-08,0.0364,0.0336,0.0052
2.7170e-08,0.0372,0.0352,0.0052
2.7570e-08,0.0372,0.0352,0.0052
2.7970e-08,0.0368,0.0348,0.0044
2.8370e-08,0.0368,0.0324,0.004
2.8770e-08,0.0372,0.0308,0.0036
2.9170e-08,0.0376,0.0296,0.0024
2.9570e-08,0.0376,0.0284,0.002
2.9970e-08,0.038,0.0284,0.0016
3.0370e-08,0.0372,0.0284,0.0004
3.0770e-08,0.0372,0.03,-0.0008
3.1170e-08,0.0372,0.0316,-0.0016
3.1570e-08,0.0368,0.0328,-0.0024
3.1970e-08,0.0368,0.0348,-0.0024
3.2370e-08,0.0372,0.0356,-0.0024
3.2770e-08,0.0372,0.0368,-0.002
3.3170e-08,0.0376,0.0368,-0.0008
3.3570e-08,0.0372,0.0364,0
3.3970e-08,0.0368,0.0356,0.0016
3.4370e-08,0.0368,0.0348,0.0036
3.4770e-08,0.0372,0.034,0.0064
3.5170e-08,0.0376,0.034,0.0092
3.5570e-08,0.0384,0.034,0.012
3.5970e-08,0.0392,0.0336,0.0148
3.6370e-08,0.04,0.0328,0.0172
3.6770e-08,0.0412,0.0328,0.0192
3.7170e-08,0.0408,0.0324,0.0212
3.7570e-08,0.0396,0.032,0.0228
3.7970e-08,0.038,0.0316,0.0236
3.8370e-08,0.0356,0.0308,0.0244
3.8770e-08,0.0332,0.0308,0.0252
3.9170e-08,0.0328,0.0316,0.0256
3.9570e-08,0.0316,0.032,0.026
3.9970e-08,0.0324,0.0324,0.026
4.0370e-08,0.0336,0.0332,0.0264
4.0770e-08,0.0348,0.0336,0.0264
4.1170e-08,0.036,0.0336,0.0264
4.1570e-08,0.038,0.034,0.026
4.1970e-08,0.0396,0.0336,0.0256
4.2370e-08,0.0408,0.0336,0.0252
4.2770e-08,0.0404,0.0344,0.0252
4.3170e-08,0.04,0.034,0.0252
4.3570e-08,0.0388,0.0332,0.0248
4.3970e-08,0.0372,0.0328,0.0244
4.4370e-08,0.0356,0.0324,0.0248
4.4770e-08,0.0344,0.0328,0.0256
4.5170e-08,0.0336,0.0328,0.0256
4.5570e-08,0.0336,0.0332,0.0256
4.5970e-08,0.0336,0.0336,0.0252
4.6370e-08,0.0344,0.0324,0.0256
4.6770e-08,0.0364,0.0324,0.0264
4.7170e-08,0.0376,0.0328,0.0284
4.7570e-08,0.0384,0.0336,0.0288
4.7970e-08,0.0392,0.0336,0.0292
4.8370e-08,0.0388,0.0332,0.03
4.8770e-08,0.0384,0.0332,0.0312
4.9170e-08,0.038,0.0332,0.0316
4.9570e-08,0.038,0.034,0.0316
4.9970e-08,0.0368,0.034,0.032
5.0370e-08,0.0372,0.0344,0.0316
5.0770e-08,0.0364,0.034,0.0312
5.1170e-08,0.036,0.0344,0.0304
5.1570e-08,0.0372,0.034,0.0292
5.1970e-08,0.0372,0.0324,0.0292
5.2370e-08,0.0372,0.03,0.0288
5.2770e-08,0.0368,0.0264,0.028
5.3170e-08,0.0372,0.022,0.0276
5.3570e-08,0.0368,0.0172,0.0268
5.3970e-08,0.0368,0.0136,0.0256
5.4370e-08,0.0364,0.0108,0.0252
5.4770e-08,0.0364,0.0084,0.0252
5.5170e-08,0.0352,0.008,0.0256
5.5570e-08,0.0356,0.0076,0.026
5.5970e-08,0.0356,0.0092,0.0276
5.6370e-08,0.0352,0.01,0.0288
5.6770e-08,0.0356,0.0108,0.0296
5.7170e-08,0.0364,0.0116,0.032
5.7570e-08,0.0372,0.0116,0.034
5.7970e-08,0.038,0.0116,0.036
5.8370e-08,0.0384,0.0104,0.038
5.8770e-08,0.0384,0.0092,0.0404
5.9170e-08,0.0384,0.0068,0.0424
5.9570e-08,0.0384,0.0044,0.044
5.9970e-08,0.0388,0.002,0.046
6.0370e-08,0.0384,0.0012,0.0468
6.0770e-08,0.0388,0.0008,0.0484
6.1170e-08,0.0388,0.0004,0.0492
6.1570e-08,0.0384,0.0008,0.0504
6.1970e-08,0.0384,0.0012,0.0504
6.2370e-08,0.0372,0.0012,0.0508
6.2770e-08,0.0372,0.002,0.0508
6.3170e-08,0.0364,0.0028,0.0512
6.3570e-08,0.0368,0.0032,0.0508
6.3970e-08,0.0356,0.0028,0.0504
6.4370e-08,0.036,0.0028,0.05
6.4770e-08,0.0368,0.0024,0.05
6.5170e-08,0.0364,0.002,0.0496
6.5570e-08,0.0368,0.0016,0.0504
6.5970e-08,0.0364,0.0008,0.05
6.6370e-08,0.0368,0.0004,0.05
6.6770e-08,0.0368,0.0008,0.0504
6.7170e-08,0.0364,0.0008,0.0508
6.7570e-08,0.036,0.0008,0.0512
6.7970e-08,0.036,0.0008,0.052
6.8370e-08,0.0368,0.0016,0.052
6.8770e-08,0.038,0.0012,0.0528
6.9170e-08,0.0384,0.0012,0.0532
6.9570e-08,0.0388,0.0008,0.0548
6.9970e-08,0.0384,0.0012,0.0564
7.0370e-08,0.0384,0.0012,0.0576
7.0770e-08,0.0376,0.0012,0.0592
7.1170e-08,0.0372,0.0012,0.0604
7.1570e-08,0.0372,0.0016,0.0608
7.1970e-08,0.0372,0.0008,0.0604
7.2370e-08,0.0368,0.0008,0.06
7.2770e-08,0.0384,0.0008,0.0612
7.3170e-08,0.0392,0.0008,0.0608
7.3570e-08,0.0396,0,0.0604
7.3970e-08,0.04,0.0008,0.0608
7.4370e-08,0.0404,0.0008,0.0596
7.4770e-08,0.0404,0.0008,0.0596
7.5170e-08,0.0404,0.0008,0.0588
7.5570e-08,0.0404,0.0004,0.0584
7.5970e-08,0.0404,0,0.058
7.6370e-08,0.0396,0.0004,0.0572
7.6770e-08,0.0384,0,0.0568
7.7170e-08,0.0376,0.0004,0.0552
7.7570e-08,0.0364,0.0004,0.0548
7.7970e-08,0.0352,0.0008,0.0548
7.8370e-08,0.0344,0.0012,0.0544
7.8770e-08,0.0344,0.0016,0.0548
7.9170e-08,0.0348,0.0012,0.0544
7.9570e-08,0.036,0.0008,0.0552
7.9970e-08,0.0372,0.0008,0.0552
8.0370e-08,0.0384,0.0012,0.0556
8.0770e-08,0.0384,0.0012,0.0564
8.1170e-08,0.0388,0.0012,0.0572
8.1570e-08,0.0384,0.0012,0.0588
8.1970e-08,0.0384,0.0016,0.0596
8.2370e-08,0.0376,0.0012,0.0608
8.2770e-08,0.0368,0.0008,0.0604
8.3170e-08,0.0364,0,0.0604
8.3570e-08,0.0364,-0.0004,0.0604
8.3970e-08,0.036,-0.0016,0.06
8.4370e-08,0.0352,-0.0024,0.0592
8.4770e-08,0.0352,-0.0028,0.0584
8.5170e-08,0.0352,-0.0036,0.0568
8.5570e-08,0.0352,-0.0036,0.0548
8.5970e-08,0.0356,-0.0032,0.0532
8.6370e-08,0.0352,-0.0024,0.0524
8.6770e-08,0.0356,-0.0016,0.0508
8.7170e-08,0.0364,-0.0004,0.0496
8.7570e-08,0.0364,0,0.048
8.7970e-08,0.0364,0.0004,0.046
8.8370e-08,0.0364,0.0004,0.0448
8.8770e-08,0.036,0.0008,0.0432
8.9170e-08,0.036,0.0008,0.042
8.9570e-08,0.0364,0.0008,0.0416
8.9970e-08,0.0372,0.0008,0.0404
9.0370e-08,0.0376,0.0004,0.0404
9.0770e-08,0.038,0,0.0404
9.1170e-08,0.0372,-0.0004,0.0408
9.1570e-08,0.0348,-0.0012,0.0404
9.1970e-08,0.0296,-0.0004,0.0416
9.2370e-08,0.0224,0,0.0416
9.2770e-08,0.0136,0.0004,0.0432
9.3170e-08,0.004,0.0004,0.0436
9.3570e-08,-0.0036,0.0008,0.044
9.3970e-08,-0.0096,0.0004,0.044
9.4370e-08,-0.012,0.0004,0.0444
9.4770e-08,-0.0116,0.0004,0.0432
9.5170e-08,-0.0084,-0.0004,0.0436
9.5570e-08,-0.0032,-0.0008,0.042
9.5970e-08,0.0032,-0.0016,0.042
9.6370e-08,0.0088,-0.002,0.0412
9.6770e-08,0.0128,-0.0016,0.0404
9.7170e-08,0.016,-0.0024,0.0396
9.7570e-08,0.0152,-0.002,0.0384
9.7970e-08,0.0132,-0.002,0.0368
9.8370e-08,0.0096,-0.002,0.036
9.8770e-08,0.0048,-0.0012,0.0356
9.9170e-08,0,-0.0008,0.0348
9.9570e-08,-0.004,0,0.034
9.9970e-08,-0.0068,0,0.0336
1.0037e-07,-0.0076,0.0004,0.0324
1.0077e-07,-0.0064,0.0004,0.0316
1.0117e-07,-0.0048,0.0004,0.0308
1.0157e-07,-0.0016,0.0008,0.0308
1.0197e-07,0.0008,0,0.0308
1.0237e-07,0.0024,0,0.0312
1.0277e-07,0.0036,0,0.0312
1.0317e-07,0.0044,-0.0004,0.0316
1.0357e-07,0.0044,-0.0004,0.0328
1.0397e-07,0.0028,0,0.034
1.0437e-07,0.0024,0,0.0352
1.0477e-07,0.0004,0,0.036
1.0517e-07,0.0008,0.0004,0.0372
1.0557e-07,0.0004,0.0012,0.0376
1.0597e-07,0.0004,0.0012,0.0384
1.0637e-07,0.0008,0.0016,0.0388
1.0677e-07,0.0008,0.0008,0.0384
1.0717e-07,0.0008,0.0004,0.0384
1.0757e-07,0.0016,0.0004,0.0384
1.0797e-07,0.0024,0.0004,0.0384
1.0837e-07,0.002,0.0012,0.038
1.0877e-07,0.0008,0.0012,0.0372
1.0917e-07,0,0.0012,0.0364
1.0957e-07,0,0.0008,0.0356
1.0997e-07,-0.0008,0.0008,0.0352
1.1037e-07,-0.0004,0.0004,0.0348
1.1077e-07,-0.0004,0,0.0336
1.1117e-07,-0.0004,0,0.0328
1.1157e-07,-0.0008,0.0004,0.032
1.1197e-07,-0.0008,0.0008,0.032
1.1237e-07,-0.0012,0.0012,0.0316
1.1277e-07,-0.0008,0.0012,0.0312
1.1317e-07,0,0.0008,0.0312
1.1357e-07,-0.0004,0.0012,0.0316
1.1397e-07,0.0004,0.0004,0.0312
1.1437e-07,0.0008,0.0008,0.0312
1.1477e-07,0.0012,0.0004,0.0312
1.1517e-07,0.002,0.0008,0.032
1.1557e-07,0.0024,0.0008,0.0332
1.1597e-07,0.0024,0.0004,0.0344
1.1637e-07,0.0016,0,0.0356
1.1677e-07,0.0016,-0.0008,0.0364
1.1717e-07,0.0012,-0.0008,0.0368
1.1757e-07,0.0012,-0.0012,0.0372
1.1797e-07,0.0008,-0.0008,0.038
1.1837e-07,0.0004,-0.0008,0.0384
1.1877e-07,-0.0004,-0.0004,0.0384
1.1917e-07,-0.0004,-0.0004,0.0376
1.1957e-07,0,-0.0004,0.0372
1.1997e-07,0,-0.0004,0.0368
1.2037e-07,0,-0.0004,0.0372
1.2077e-07,0,0.0004,0.0364
1.2117e-07,-0.0004,0.0004,0.036
1.2157e-07,-0.0004,0.0004,0.0356
1.2197e-07,-0.0004,0.0004,0.0348
1.2237e-07,-0.0008,0.0008,0.034
1.2277e-07,-0.0008,0.0004,0.0336
1.2317e-07,-0.0008,0.0008,0.0332
1.2357e-07,-0.0008,0.0004,0.0332
1.2397e-07,-0.0004,0.0012,0.0328
1.2437e-07,-0.0008,0.002,0.0328
1.2477e-07,-0.0012,0.0024,0.0328
1.2517e-07,-0.0012,0.0028,0.0324
1.2557e-07,-0.0012,0.0024,0.0316
1.2597e-07,-0.0008,0.002,0.0308
1.2637e-07,0,0.0028,0.03
1.2677e-07,0.0008,0.0024,0.03
1.2717e-07,0.0012,0.0024,0.0304
1.2757e-07,0.0008,0.0032,0.0292
1.2797e-07,0.0004,0.0028,0.0284
1.2837e-07,-0.0012,0.002,0.0276
1.2877e-07,-0.002,0.002,0.0268
1.2917e-07,-0.0024,0.0016,0.026
1.2957e-07,-0.0032,0.002,0.0256
1.2997e-07,-0.0032,0.0028,0.0244
1.3037e-07,-0.0016,0.0032,0.0236
1.3077e-07,0,0.0024,0.0224
1.3117e-07,0.0016,0.0024,0.0216
1.3157e-07,0.0028,0.0016,0.02
1.3197e-07,0.0032,0.0008,0.0184
1.3237e-07,0.0032,0.0008,0.0168
1.3277e-07,0.0032,0,0.0144
1.3317e-07,0.0024,0,0.0136
1.3357e-07,0.0008,0,0.012
1.3397e-07,-0.0008,0.0004,0.0108
1.3437e-07,-0.0024,0.0008,0.0096
1.3477e-07,-0.0032,0.0012,0.0084
1.3517e-07,-0.004,0.0016,0.008
1.3557e-07,-0.0044,0.0012,0.0076
1.3597e-07,-0.004,0.0008,0.0068
1.3637e-07,-0.004,0.0012,0.0068
1.3677e-07,-0.0036,0.0012,0.0072
1.3717e-07,-0.0036,0.002,0.0072
1.3757e-07,-0.0044,0.0016,0.0076
1.3797e-07,-0.0048,0.0008,0.0084
1.3837e-07,-0.004,0.0004,0.0088
1.3877e-07,-0.0032,0,0.0096
1.3917e-07,-0.002,0,0.0104
1.3957e-07,0.0012,0,0.0116
1.3997e-07,0.0044,0,0.0112
1.4037e-07,0.0068,0.0004,0.0112
1.4077e-07,0.0096,-0.0004,0.0112
1.4117e-07,0.0116,0,0.0112
1.4157e-07,0.0132,-0.0004,0.0104
1.4197e-07,0.0124,-0.0004,0.0096
1.4237e-07,0.0108,-0.0008,0.0092
1.4277e-07,0.0084,-0.0004,0.0084
1.4317e-07,0.0048,-0.0008,0.0072
1.4357e-07,0.0016,0,0.006
1.4397e-07,-0.002,0,0.0048
1.4437e-07,-0.0044,0,0.004
1.4477e-07,-0.0068,0,0.0032
1.4517e-07,-0.008,-0.0004,0.0028
1.4557e-07,-0.008,-0.0004,0.0016
1.4597e-07,-0.0068,0.0004,0.0012
1.4637e-07,-0.0056,0.0008,0.0008
1.4677e-07,-0.0036,0.0012,0.0012
1.4717e-07,-0.002,0.0016,0.0012
1.4757e-07,-0.0004,0.0008,0.0012
1.4797e-07,0.0008,0.0004,0.0016
1.4837e-07,0.0016,0,0.0016
1.4877e-07,0.0024,-0.0004,0.002
1.4917e-07,0.0024,-0.0004,0.0024
1.4957e-07,0.0024,-0.0008,0.0044
1.4997e-07,0.002,0,0.006
1.5037e-07,0.0004,0.0004,0.0064
1.5077e-07,-0.0008,0.0004,0.0072
1.5117e-07,-0.002,0,0.0076
1.5157e-07,-0.0036,-0.0004,0.0084
1.5197e-07,-0.0048,0,0.0084
1.5237e-07,-0.0056,0,0.008
1.5277e-07,-0.0056,-0.0004,0.0076
1.5317e-07,-0.0052,-0.0004,0.0076
1.5357e-07,-0.0044,0,0.0072
1.5397e-07,-0.0028,-0.0004,0.0072
1.5437e-07,-0.0016,-0.0004,0.006
1.5477e-07,0,-0.0008,0.0052
1.5517e-07,0.0008,-0.0004,0.0036
1.5557e-07,0.0016,-0.0004,0.0032
1.5597e-07,0.0016,-0.0004,0.002
1.5637e-07,0.0012,-0.0008,0.0012
1.5677e-07,0.0008,-0.0012,0.0004
1.5717e-07,0,-0.0012,-0.0004
1.5757e-07,-0.0004,-0.0012,-0.0008
1.5797e-07,-0.0012,-0.0008,-0.0016
1.5837e-07,-0.0012,0.0004,-0.0008
1.5877e-07,-0.002,0.0008,-0.0016
1.5917e-07,-0.0016,0.0016,-0.0012
1.5957e-07,-0.0012,0.002,-0.0004
1.5997e-07,-0.0008,0.0028,-0.0004
1.6037e-07,-0.0008,0.0028,0.0004
1.6077e-07,0,0.0024,0.0008
1.6117e-07,0.0016,0.002,0.0024
1.6157e-07,0.0024,0.0012,0.0036
1.6197e-07,0.002,0.0004,0.0048
1.6237e-07,0.002,0,0.0056
1.6277e-07,0.002,-0.0008,0.006
1.6317e-07,0.0024,-0.0008,0.0068
1.6357e-07,0.0016,-0.0016,0.0072
1.6397e-07,0.0012,-0.0024,0.008
1.6437e-07,0.0008,-0.0028,0.008

